Sale Date,Product Type,Quantity
2023-01-11 22:20:44.942247112,Clothing,8
2023-01-12 07:46:57.500875043,Electronics,10
2023-01-11 22:13:10.059502975,Toys,9
2023-01-12 08:39:22.618130906,Clothing,7
2023-01-12 00:05:35.176758837,Furniture,4
2023-01-11 22:31:47.735386769,Furniture,2
2023-01-12 20:58:00.294014700,Furniture,3
2023-01-12 03:24:12.852642632,Electronics,8
2023-01-12 14:50:25.411270563,Clothing,8
2023-01-12 14:16:37.969898494,Books,1
2023-01-12 02:42:50.528526426,Electronics,8
2023-01-12 07:09:03.087154357,Clothing,9
2023-01-13 00:35:15.645782289,Books,9
2023-01-12 15:01:28.204410220,Electronics,8
2023-01-12 09:27:40.763038151,Furniture,2
2023-01-12 03:53:53.321666083,Clothing,7
2023-01-12 23:20:05.880294014,Books,8
2023-01-12 05:46:18.438921946,Electronics,12
2023-01-12 23:12:30.997549877,Books,1
2023-01-13 00:38:43.556177808,Books,10
2023-01-12 12:04:56.114805740,Clothing,5
2023-01-12 18:31:08.673433671,Electronics,15
2023-01-12 16:57:21.232061603,Clothing,10
2023-01-12 19:23:33.790689534,Clothing,2
2023-01-12 22:49:46.349317465,Furniture,2
2023-01-12 23:15:58.907945397,Books,9
2023-01-12 23:42:11.466573328,Books,1
2023-01-12 20:08:24.025201260,Toys,1
2023-01-13 04:34:36.583829191,Toys,6
2023-01-12 17:00:49.142457122,Electronics,9
2023-01-12 11:27:01.701085054,Furniture,4
2023-01-13 08:53:14.259712985,Electronics,15
2023-01-13 09:19:26.818340917,Furniture,3
2023-01-12 11:45:39.376968848,Furniture,9
2023-01-12 21:11:51.935596779,Clothing,8
2023-01-13 09:38:04.494224711,Toys,3
2023-01-12 16:04:17.052852642,Electronics,12
2023-01-12 13:30:29.611480574,Furniture,4
2023-01-12 13:56:42.170108505,Clothing,1
2023-01-12 23:22:54.728736436,Furniture,9
2023-01-13 01:49:07.287364368,Books,8
2023-01-12 22:15:19.845992299,Electronics,6
2023-01-12 23:41:32.404620231,Furniture,1
2023-01-13 11:07:44.963248162,Furniture,5
2023-01-12 18:33:57.521876093,Furniture,7
2023-01-13 04:00:10.080504025,Toys,7
2023-01-13 02:26:22.639131956,Clothing,8
2023-01-13 14:52:35.197759888,Toys,6
2023-01-13 09:18:47.756387819,Furniture,2
2023-01-13 16:45:00.315015750,Toys,2
2023-01-13 07:11:12.873643682,Books,3
2023-01-13 11:37:25.432271613,Furniture,6
2023-01-12 22:03:37.990899544,Electronics,9
2023-01-13 16:29:50.549527476,Furniture,5
2023-01-13 09:56:03.108155407,Books,7
2023-01-13 01:22:15.666783339,Toys,6
2023-01-13 10:48:28.225411270,Electronics,9
2023-01-13 16:14:40.784039201,Toys,5
2023-01-13 17:40:53.342667133,Electronics,3
2023-01-13 19:07:05.901295064,Toys,6
2023-01-13 14:33:18.459922996,Clothing,1
2023-01-13 02:59:31.018550927,Books,8
2023-01-13 00:25:43.577178858,Clothing,2
2023-01-13 06:51:56.135806790,Furniture,6
2023-01-13 12:18:08.694434721,Books,1
2023-01-13 19:44:21.253062653,Clothing,8
2023-01-13 12:10:33.811690584,Furniture,8
2023-01-13 03:36:46.370318515,Books,3
2023-01-13 18:02:58.928946447,Furniture,7
2023-01-13 12:29:11.487574378,Furniture,4
2023-01-13 05:55:24.046202310,Electronics,4
2023-01-13 18:21:36.604830241,Books,7
2023-01-13 20:47:49.163458172,Electronics,8
2023-01-13 12:14:01.722086104,Toys,4
2023-01-13 23:40:14.280714035,Furniture,8
2023-01-13 11:06:26.839341967,Electronics,4
2023-01-13 07:32:39.397969898,Toys,3
2023-01-14 03:58:51.956597829,Toys,2
2023-01-14 03:25:04.515225761,Furniture,6
2023-01-14 04:51:17.073853692,Electronics,14
2023-01-14 00:17:29.632481624,Furniture,5
2023-01-13 12:43:42.191109555,Clothing,6
2023-01-14 00:09:54.749737486,Clothing,2
2023-01-13 14:36:07.308365418,Clothing,4
2023-01-14 00:02:19.866993349,Electronics,9
2023-01-14 02:28:32.425621281,Books,6
2023-01-13 23:54:44.984249212,Books,3
2023-01-14 05:20:57.542877143,Electronics,3
2023-01-13 19:47:10.101505075,Toys,8
2023-01-14 03:13:22.660133006,Toys,7
2023-01-14 05:39:35.218760938,Electronics,4
2023-01-13 22:05:47.777388869,Electronics,12
2023-01-14 02:32:00.336016800,Books,6
2023-01-13 16:58:12.894644732,Books,10
2023-01-13 18:24:25.453272663,Clothing,7
2023-01-14 05:50:38.011900595,Electronics,3
2023-01-14 06:16:50.570528526,Clothing,5
2023-01-13 19:43:03.129156457,Clothing,6
2023-01-14 13:09:15.687784389,Clothing,6
2023-01-14 07:35:28.246412320,Furniture,2
2023-01-14 00:01:40.805040252,Clothing,9
2023-01-14 00:27:53.363668183,Clothing,5
2023-01-14 11:54:05.922296114,Books,2
2023-01-14 09:20:18.480924046,Clothing,10
2023-01-14 11:46:31.039551977,Clothing,3
2023-01-14 15:12:43.598179908,Books,10
2023-01-14 04:38:56.156807840,Books,1
2023-01-13 19:05:08.715435771,Electronics,2
2023-01-14 15:31:21.274063703,Books,5
2023-01-14 15:57:33.832691634,Clothing,10
2023-01-14 09:23:46.391319565,Books,1
2023-01-14 11:49:58.949947497,Books,5
2023-01-14 17:16:11.508575428,Furniture,8
2023-01-14 04:42:24.067203360,Toys,5
2023-01-14 12:08:36.625831291,Electronics,2
2023-01-14 03:34:49.184459222,Toys,7
2023-01-14 14:01:01.743087154,Toys,4
2023-01-14 09:27:14.301715085,Books,3
2023-01-14 09:53:26.860343017,Furniture,6
2023-01-14 12:19:39.418970948,Clothing,6
2023-01-14 16:45:51.977598880,Books,2
2023-01-14 11:12:04.536226811,Clothing,8
2023-01-14 04:38:17.094854742,Furniture,8
2023-01-14 09:04:29.653482674,Clothing,2
2023-01-14 03:30:42.212110605,Furniture,7
2023-01-14 21:56:54.770738536,Toys,4
2023-01-14 08:23:07.329366468,Furniture,10
2023-01-15 02:49:19.887994399,Furniture,4
2023-01-14 09:15:32.446622331,Toys,9
2023-01-14 18:41:45.005250262,Toys,5
2023-01-14 20:07:57.563878193,Electronics,3
2023-01-14 17:34:10.122506125,Books,8
2023-01-14 13:00:22.681134056,Clothing,10
2023-01-14 17:26:35.239761988,Electronics,2
2023-01-14 15:52:47.798389919,Toys,10
2023-01-15 03:19:00.357017850,Toys,5
2023-01-15 00:45:12.915645782,Electronics,3
2023-01-14 21:11:25.474273713,Clothing,5
2023-01-15 07:37:38.032901645,Furniture,7
2023-01-14 20:03:50.591529576,Electronics,10
2023-01-14 10:30:03.150157507,Books,9
2023-01-14 15:56:15.708785439,Furniture,9
2023-01-14 19:22:28.267413370,Electronics,10
2023-01-15 02:48:40.826041302,Toys,9
2023-01-14 19:14:53.384669233,Books,10
2023-01-14 14:41:05.943297164,Clothing,2
2023-01-15 00:07:18.501925096,Furniture,6
2023-01-15 05:33:31.060553027,Furniture,3
2023-01-14 18:59:43.619180959,Books,9
2023-01-15 01:25:56.177808890,Books,1
2023-01-14 14:52:08.736436821,Electronics,4
2023-01-15 12:18:21.295064753,Furniture,8
2023-01-15 06:44:33.853692684,Toys,3
2023-01-15 10:10:46.412320616,Books,3
2023-01-15 01:36:58.970948547,Books,6
2023-01-14 21:03:11.529576478,Toys,10
2023-01-15 15:29:24.088204410,Furniture,10
2023-01-15 02:55:36.646832341,Books,9
2023-01-15 10:21:49.205460273,Toys,10
2023-01-15 02:48:01.764088204,Toys,1
2023-01-15 05:14:14.322716135,Furniture,2
2023-01-15 07:40:26.881344067,Books,5
2023-01-15 18:06:39.439971998,Electronics,15
2023-01-15 10:32:51.998599930,Furniture,10
2023-01-15 13:59:04.557227861,Clothing,1
2023-01-15 14:25:17.115855792,Toys,3
2023-01-15 12:51:29.674483724,Books,7
2023-01-15 01:17:42.233111655,Clothing,1
2023-01-15 15:43:54.791739587,Electronics,6
2023-01-14 22:10:07.350367518,Toys,6
2023-01-15 11:36:19.908995449,Clothing,7
2023-01-15 21:02:32.467623381,Clothing,7
2023-01-15 15:28:45.026251312,Books,8
2023-01-15 22:54:57.584879244,Electronics,4
2023-01-15 16:21:10.143507175,Clothing,9
2023-01-15 10:47:22.702135106,Toys,9
2023-01-15 13:13:35.260763038,Furniture,3
2023-01-15 15:39:47.819390969,Books,6
2023-01-15 19:06:00.378018901,Furniture,5
2023-01-15 21:32:12.936646832,Toys,4
2023-01-15 09:58:25.495274763,Furniture,9
2023-01-15 12:24:38.053902695,Clothing,5
2023-01-15 12:50:50.612530626,Clothing,8
2023-01-15 14:17:03.171158557,Toys,6
2023-01-15 21:43:15.729786489,Furniture,5
2023-01-15 08:09:28.288414420,Books,9
2023-01-15 17:35:40.847042352,Toys,6
2023-01-15 10:01:53.405670283,Furniture,1
2023-01-15 15:28:05.964298214,Electronics,9
2023-01-15 20:54:18.522926146,Furniture,8
2023-01-15 13:20:31.081554077,Clothing,9
2023-01-15 15:46:43.640182009,Books,5
2023-01-15 12:12:56.198809940,Electronics,15
2023-01-16 07:39:08.757437871,Books,4
2023-01-15 16:05:21.316065803,Electronics,14
2023-01-15 16:31:33.874693734,Clothing,1
2023-01-15 12:57:46.433321666,Toys,6
2023-01-16 08:23:58.991949597,Toys,2
2023-01-16 07:50:11.550577528,Clothing,1
2023-01-16 04:16:24.109205460,Clothing,7
2023-01-16 07:42:36.667833391,Toys,8
2023-01-16 08:08:49.226461323,Clothing,5
2023-01-15 22:35:01.785089254,Furniture,1
2023-01-15 15:01:14.343717185,Books,4
2023-01-16 06:27:26.902345117,Electronics,4
2023-01-16 02:53:39.460973048,Clothing,1
2023-01-16 02:19:52.019600980,Toys,3
2023-01-16 13:46:04.578228911,Furniture,1
2023-01-15 15:12:17.136856842,Furniture,10
2023-01-16 10:38:29.695484774,Electronics,9
2023-01-16 01:04:42.254112705,Toys,9
2023-01-16 08:30:54.812740637,Toys,3
2023-01-16 08:57:07.371368568,Toys,5
2023-01-15 23:23:19.929996499,Electronics,9
2023-01-15 22:49:32.488624431,Toys,5
2023-01-16 16:15:45.047252362,Clothing,1
2023-01-16 17:41:57.605880294,Furniture,5
2023-01-16 13:08:10.164508225,Clothing,3
2023-01-16 14:34:22.723136156,Toys,7
2023-01-16 12:00:35.281764088,Furniture,2
2023-01-16 08:26:47.840392019,Electronics,4
2023-01-16 00:53:00.399019951,Toys,6
2023-01-16 04:19:12.957647882,Electronics,8
2023-01-16 09:45:25.516275813,Clothing,8
2023-01-16 06:11:38.074903745,Furniture,5
2023-01-16 16:37:50.633531676,Books,1
2023-01-16 07:04:03.192159608,Furniture,4
2023-01-16 00:30:15.750787539,Electronics,12
2023-01-16 08:56:28.309415470,Clothing,7
2023-01-16 21:22:40.868043402,Books,5
2023-01-16 22:48:53.426671333,Electronics,8
2023-01-16 12:15:05.985299265,Books,4
2023-01-16 08:41:18.543927196,Clothing,8
2023-01-16 06:07:31.102555127,Toys,10
2023-01-16 13:33:43.661183059,Toys,9
2023-01-16 17:59:56.219810990,Books,4
2023-01-16 10:26:08.778438922,Books,2
2023-01-16 19:52:21.337066853,Toys,9
2023-01-17 02:18:33.895694784,Furniture,2
2023-01-16 22:44:46.454322716,Electronics,2
2023-01-16 22:10:59.012950647,Books,4
2023-01-16 23:37:11.571578578,Books,3
2023-01-16 11:03:24.130206510,Furniture,9
2023-01-16 20:29:36.688834441,Electronics,6
2023-01-17 04:55:49.247462373,Books,8
2023-01-16 09:22:01.806090304,Books,8
2023-01-16 08:48:14.364718235,Toys,3
2023-01-17 00:14:26.923346167,Toys,8
2023-01-17 02:40:39.481974098,Electronics,14
2023-01-16 23:06:52.040602030,Furniture,1
2023-01-16 21:33:04.599229961,Furniture,1
2023-01-17 08:59:17.157857892,Clothing,10
2023-01-16 12:25:29.716485824,Electronics,10
2023-01-16 21:51:42.275113755,Electronics,14
2023-01-16 12:17:54.833741687,Electronics,12
2023-01-16 12:44:07.392369618,Furniture,7
2023-01-16 17:10:19.950997549,Clothing,7
2023-01-16 23:36:32.509625481,Toys,8
2023-01-17 01:02:45.068253412,Toys,2
2023-01-17 10:28:57.626881344,Books,3
2023-01-17 09:55:10.185509275,Furniture,2
2023-01-16 19:21:22.744137206,Books,7
2023-01-17 06:47:35.302765138,Clothing,4
2023-01-16 15:13:47.861393069,Electronics,8
2023-01-17 05:40:00.420021001,Books,7
2023-01-17 09:06:12.978648932,Toys,4
2023-01-16 23:32:25.537276863,Toys,6
2023-01-16 20:58:38.095904795,Furniture,4
2023-01-17 16:24:50.654532726,Electronics,2
2023-01-17 14:51:03.213160658,Toys,10
2023-01-16 18:17:15.771788589,Clothing,4
2023-01-16 20:43:28.330416520,Electronics,15
2023-01-16 20:09:40.889044452,Toys,10
2023-01-17 16:35:53.447672383,Electronics,6
2023-01-17 19:02:06.006300315,Electronics,10
2023-01-17 10:28:18.564928246,Clothing,9
2023-01-17 02:54:31.123556177,Electronics,4
2023-01-17 13:20:43.682184109,Furniture,4
2023-01-17 20:46:56.240812040,Books,6
2023-01-17 16:13:08.799439972,Books,6
2023-01-17 05:39:21.358067903,Furniture,3
2023-01-17 20:05:33.916695834,Books,4
2023-01-17 12:31:46.475323766,Furniture,5
2023-01-17 00:57:59.033951697,Books,10
2023-01-17 23:24:11.592579629,Clothing,7
2023-01-17 17:50:24.151207560,Toys,1
2023-01-17 12:16:36.709835491,Toys,9
2023-01-17 11:42:49.268463423,Toys,7
2023-01-17 06:09:01.827091354,Furniture,7
2023-01-17 07:35:14.385719286,Books,8
2023-01-17 10:01:26.944347217,Clothing,5
2023-01-18 01:27:39.502975148,Clothing,8
2023-01-17 04:53:52.061603080,Books,7
2023-01-17 17:20:04.620231011,Books,9
2023-01-17 08:46:17.178858942,Toys,4
2023-01-17 13:12:29.737486874,Clothing,6
2023-01-18 01:38:42.296114805,Electronics,12
2023-01-17 17:04:54.854742737,Electronics,14
2023-01-18 05:31:07.413370668,Clothing,1
2023-01-17 14:57:19.971998599,Toys,10
2023-01-18 02:23:32.530626531,Electronics,3
2023-01-17 13:49:45.089254462,Books,9
2023-01-17 14:15:57.647882394,Toys,4
2023-01-17 18:42:10.206510325,Furniture,1
2023-01-17 15:08:22.765138256,Clothing,2
2023-01-18 08:34:35.323766188,Toys,4
2023-01-18 08:00:47.882394119,Books,4
2023-01-17 22:27:00.441022051,Clothing,9
2023-01-17 20:53:12.999649982,Furniture,7
2023-01-18 01:19:25.558277913,Books,6
2023-01-17 20:45:38.116905845,Furniture,6
2023-01-18 04:11:50.675533776,Toys,8
2023-01-17 15:38:03.234161708,Toys,6
2023-01-17 19:04:15.792789639,Furniture,6
2023-01-18 02:30:28.351417570,Electronics,15
2023-01-17 20:56:40.910045502,Clothing,1
2023-01-17 22:22:53.468673433,Books,10
2023-01-18 08:49:06.027301365,Toys,5
2023-01-17 19:15:18.585929296,Clothing,6
2023-01-17 22:41:31.144557227,Toys,10
2023-01-17 23:07:43.703185159,Toys,9
2023-01-18 12:33:56.261813090,Furniture,5
2023-01-18 08:00:08.820441022,Toys,8
2023-01-17 22:26:21.379068953,Furniture,3
2023-01-17 21:52:33.937696884,Books,8
2023-01-17 23:18:46.496324816,Books,1
2023-01-18 10:44:59.054952747,Electronics,3
2023-01-18 16:11:11.613580679,Electronics,2
2023-01-18 08:37:24.172208610,Clothing,4
2023-01-17 22:03:36.730836541,Clothing,1
2023-01-18 02:29:49.289464473,Books,8
2023-01-18 07:56:01.848092404,Electronics,15
2023-01-18 17:22:14.406720336,Books,8
2023-01-18 18:48:26.965348267,Toys,1
2023-01-17 22:14:39.523976198,Books,9
2023-01-18 11:40:52.082604130,Electronics,2
2023-01-18 15:07:04.641232061,Furniture,9
2023-01-18 08:33:17.199859993,Electronics,14
2023-01-18 21:59:29.758487924,Toys,3
2023-01-18 03:25:42.317115855,Electronics,14
2023-01-18 04:51:54.875743787,Clothing,4
2023-01-18 20:18:07.434371718,Books,5
2023-01-18 12:44:19.992999650,Furniture,7
2023-01-18 04:10:32.551627581,Furniture,7
2023-01-18 16:36:45.110255512,Books,4
2023-01-19 01:02:57.668883444,Clothing,5
2023-01-19 00:29:10.227511375,Electronics,2
2023-01-18 05:55:22.786139307,Toys,7
2023-01-18 16:21:35.344767238,Books,8
2023-01-18 05:47:47.903395169,Electronics,4
2023-01-18 07:14:00.462023101,Toys,7
2023-01-19 01:40:13.020651032,Furniture,10
2023-01-18 09:06:25.579278963,Books,1
2023-01-18 13:32:38.137906895,Clothing,10
2023-01-18 21:58:50.696534826,Furniture,1
2023-01-18 09:25:03.255162758,Furniture,9
2023-01-19 01:51:15.813790689,Electronics,4
2023-01-18 18:17:28.372418620,Electronics,6
2023-01-19 02:43:40.931046552,Clothing,7
2023-01-18 11:09:53.489674483,Furniture,3
2023-01-19 03:36:06.048302415,Clothing,10
2023-01-18 22:02:18.606930346,Books,6
2023-01-18 22:28:31.165558277,Clothing,2
2023-01-19 02:54:43.724186209,Furniture,1
2023-01-18 14:20:56.282814140,Toys,4
2023-01-18 13:47:08.841442072,Furniture,10
2023-01-19 07:13:21.400070003,Books,7
2023-01-18 22:39:33.958697934,Electronics,8
2023-01-19 03:05:46.517325866,Toys,4
2023-01-19 00:31:59.075953797,Books,7
2023-01-19 02:58:11.634581729,Clothing,10
2023-01-19 11:24:24.193209660,Toys,2
2023-01-19 09:50:36.751837591,Furniture,4
2023-01-19 13:16:49.310465523,Electronics,3
2023-01-18 23:43:01.869093454,Clothing,7
2023-01-19 14:09:14.427721386,Clothing,7
2023-01-19 02:35:26.986349317,Furniture,2
2023-01-18 19:01:39.544977248,Electronics,8
2023-01-19 07:27:52.103605180,Furniture,5
2023-01-18 20:54:04.662233111,Clothing,2
2023-01-18 23:20:17.220861043,Toys,8
2023-01-19 11:46:29.779488974,Books,9
2023-01-19 08:12:42.338116905,Electronics,2
2023-01-18 21:38:54.896744837,Furniture,9
2023-01-18 22:05:07.455372768,Books,10
2023-01-19 06:31:20.014000700,Toys,1
2023-01-19 05:57:32.572628631,Toys,7
2023-01-18 23:23:45.131256562,Books,4
2023-01-19 15:49:57.689884494,Books,3
2023-01-19 19:16:10.248512425,Toys,3
2023-01-19 02:42:22.807140357,Furniture,5
2023-01-19 07:08:35.365768288,Toys,3
2023-01-19 01:34:47.924396219,Clothing,7
2023-01-19 08:01:00.483024151,Toys,5
2023-01-19 15:27:13.041652082,Electronics,9
2023-01-19 08:53:25.600280014,Clothing,8
2023-01-19 20:19:38.158907945,Books,4
2023-01-19 15:45:50.717535876,Electronics,4
2023-01-19 11:12:03.276163808,Electronics,10
2023-01-19 12:38:15.834791739,Books,7
2023-01-19 13:04:28.393419671,Toys,6
2023-01-19 16:30:40.952047602,Books,3
2023-01-19 12:56:53.510675533,Furniture,10
2023-01-20 02:23:06.069303465,Clothing,8
2023-01-19 14:49:18.627931396,Clothing,7
2023-01-19 15:15:31.186559328,Furniture,8
2023-01-19 23:41:43.745187259,Clothing,6
2023-01-19 18:07:56.303815190,Furniture,7
2023-01-19 17:34:08.862443122,Electronics,15
2023-01-19 13:00:21.421071053,Books,9
2023-01-19 12:26:33.979698984,Books,1
2023-01-20 06:52:46.538326916,Toys,4
2023-01-19 22:18:59.096954847,Furniture,2
2023-01-19 21:45:11.655582779,Toys,3
2023-01-20 05:11:24.214210710,Furniture,4
2023-01-19 17:37:36.772838641,Clothing,7
2023-01-19 22:03:49.331466573,Electronics,12
2023-01-20 05:30:01.890094504,Toys,10
2023-01-19 22:56:14.448722436,Books,9
2023-01-20 09:22:27.007350367,Toys,9
2023-01-19 12:48:39.565978298,Furniture,9
2023-01-20 07:14:52.124606230,Electronics,3
2023-01-19 19:41:04.683234161,Furniture,3
2023-01-20 09:07:17.241862093,Books,1
2023-01-20 07:33:29.800490024,Toys,6
2023-01-20 02:59:42.359117955,Electronics,2
2023-01-19 17:25:54.917745887,Furniture,4
2023-01-20 06:52:07.476373818,Books,9
2023-01-20 09:18:20.035001750,Books,4
2023-01-20 05:44:32.593629681,Furniture,7
2023-01-20 06:10:45.152257612,Books,9
2023-01-19 20:36:57.710885544,Furniture,1
2023-01-20 08:03:10.269513475,Electronics,8
2023-01-20 06:29:22.828141407,Electronics,3
2023-01-20 16:55:35.386769338,Clothing,6
2023-01-20 03:21:47.945397269,Furniture,8
2023-01-20 00:48:00.504025201,Books,8
2023-01-20 06:14:13.062653132,Toys,2
2023-01-20 09:40:25.621281064,Toys,6
2023-01-19 22:06:38.179908995,Furniture,1
2023-01-20 18:32:50.738536926,Electronics,2
2023-01-20 06:59:03.297164858,Electronics,4
2023-01-20 20:25:15.855792789,Clothing,9
2023-01-20 02:51:28.414420721,Books,3
2023-01-20 08:17:40.973048652,Books,7
2023-01-20 12:43:53.531676583,Clothing,7
2023-01-20 19:10:06.090304515,Clothing,3
2023-01-20 19:36:18.648932446,Toys,7
2023-01-20 00:02:31.207560378,Books,4
2023-01-20 14:28:43.766188309,Books,7
2023-01-20 12:54:56.324816240,Electronics,6
2023-01-20 07:21:08.883444172,Furniture,2
2023-01-20 19:47:21.442072103,Electronics,14
2023-01-20 07:13:34.000700035,Furniture,6
2023-01-20 08:39:46.559327966,Toys,2
2023-01-20 11:05:59.117955897,Toys,9
2023-01-20 23:32:11.676583829,Furniture,10
2023-01-20 15:58:24.235211760,Books,7
2023-01-20 22:24:36.793839692,Electronics,9
2023-01-20 15:50:49.352467623,Toys,10
2023-01-20 10:17:01.911095554,Furniture,10
2023-01-20 23:43:14.469723486,Electronics,4
2023-01-20 16:09:27.028351417,Electronics,6
2023-01-20 15:35:39.586979349,Electronics,4
2023-01-20 18:01:52.145607280,Clothing,9
2023-01-20 19:28:04.704235211,Toys,10
2023-01-20 11:54:17.262863143,Books,7
2023-01-20 21:20:29.821491074,Clothing,8
2023-01-21 04:46:42.380119005,Books,3
2023-01-21 02:12:54.938746937,Clothing,8
2023-01-20 18:39:07.497374868,Clothing,3
2023-01-20 20:05:20.056002800,Toys,10
2023-01-20 11:31:32.614630731,Furniture,1
2023-01-21 01:57:45.173258662,Clothing,4
2023-01-20 23:23:57.731886594,Books,9
2023-01-21 07:50:10.290514525,Toys,7
2023-01-21 09:16:22.849142457,Toys,7
2023-01-21 10:42:35.407770388,Toys,8
2023-01-20 18:08:47.966398319,Electronics,15
2023-01-20 13:35:00.525026251,Clothing,5
2023-01-20 15:01:13.083654182,Furniture,4
2023-01-21 07:27:25.642282114,Furniture,3
2023-01-21 04:53:38.200910045,Books,8
2023-01-21 08:19:50.759537976,Books,2
2023-01-21 09:46:03.318165908,Electronics,8
2023-01-21 09:12:15.876793839,Furniture,9
2023-01-20 17:38:28.435421771,Toys,9
2023-01-20 23:04:40.994049702,Toys,2
2023-01-21 16:30:53.552677633,Clothing,5
2023-01-20 18:57:06.111305565,Toys,5
2023-01-21 05:23:18.669933496,Electronics,12
2023-01-20 21:49:31.228561428,Clothing,4
2023-01-21 18:15:43.787189359,Books,6
2023-01-21 17:41:56.345817290,Books,7
2023-01-21 01:08:08.904445222,Books,3
2023-01-21 02:34:21.463073153,Clothing,1
2023-01-21 15:00:34.021701085,Furniture,9
2023-01-21 05:26:46.580329016,Books,9
2023-01-21 02:52:59.138956947,Furniture,5
2023-01-21 07:19:11.697584879,Books,5
2023-01-21 14:45:24.256212810,Electronics,4
2023-01-21 12:11:36.814840742,Electronics,8
2023-01-21 19:37:49.373468673,Clothing,3
2023-01-21 07:04:01.932096604,Clothing,6
2023-01-21 07:30:14.490724536,Toys,8
2023-01-21 04:56:27.049352467,Books,5
2023-01-21 21:22:39.607980399,Toys,7
2023-01-21 15:48:52.166608330,Electronics,3
2023-01-21 14:15:04.725236261,Books,5
2023-01-22 00:41:17.283864193,Furniture,8
2023-01-21 18:07:29.842492124,Furniture,10
2023-01-21 03:33:42.401120056,Electronics,12
2023-01-21 23:59:54.959747987,Furniture,2
2023-01-21 21:26:07.518375918,Toys,4
2023-01-21 17:52:20.077003850,Clothing,8
2023-01-21 13:18:32.635631781,Furniture,5
